datetime,active_power_kw,wind_speed_ms,theoretical_power_kwh,wind_direction_deg,power_deficit,anomaly,month,month_name,efficiency,hour,season
2018-10-21 05:10:00,734.043701171875,6.69563007354736,884.665893068382,26.0189800262451,150.62219189650705,0,10,October,0.829741156433546,5,3
2018-10-21 05:20:00,659.747985839843,6.4422378540039,783.581112647792,21.73996925354,123.83312680794904,0,10,October,0.8419651459062029,5,3
2018-10-21 05:30:00,667.963623046875,6.42579984664916,777.270904123808,15.8828201293945,109.307281076933,0,10,October,0.8593704196349,5,3
2018-10-21 05:40:00,785.325988769531,6.58772706985473,840.735887082108,15.9009599685668,55.40989831257696,0,10,October,0.934093573066228,5,3
2018-10-21 05:50:00,589.189514160156,6.06608915328979,646.509797104659,27.8642196655273,57.32028294450299,0,10,October,0.9113388796253248,5,3
2018-10-21 06:00:00,716.256469726562,6.56270313262939,830.737036085447,39.8719596862792,114.48056635888496,0,10,October,0.8621939778942156,6,3
2018-10-21 06:10:00,382.077209472656,5.0281639099121,342.948799230815,24.2360591888427,-39.12841024184104,0,10,October,1.0,6,3
2018-10-21 06:20:00,544.27099609375,5.93641185760498,603.746024345863,1.81451296806335,59.47502825211302,0,10,October,0.9014899877534563,6,3
2018-10-21 06:30:00,648.557189941406,6.4876708984375,801.176656795894,9.4626932144165,152.619466854488,0,10,October,0.8095058492282445,6,3
2018-10-21 06:40:00,820.548095703125,6.63560199737548,860.062760335155,9.57600593566894,39.51466463202996,0,10,October,0.9540560684005995,6,3
2018-10-21 06:50:00,437.943298339843,5.5897798538208,495.201321856218,16.8104801177978,57.258023516374976,0,10,October,0.8843742514625196,6,3
2018-10-21 07:00:00,438.296295166015,5.70499610900878,529.949753746123,25.2780399322509,91.65345858010797,0,10,October,0.8270525499215245,7,3
2018-10-21 07:10:00,379.097198486328,5.51351022720336,472.894766915626,21.753620147705,93.797568429298,0,10,October,0.8016523442602752,7,3
2018-10-21 07:20:00,290.589294433593,5.12481021881103,367.263657783858,16.3809509277343,76.67436335026497,0,10,October,0.791228013648469,7,3
2018-10-21 07:30:00,229.283996582031,4.67404985427856,259.777105627414,19.6175899505615,30.493109045383022,0,10,October,0.8826181815686335,7,3
2018-10-21 07:40:00,671.717712402343,6.35528516769409,750.537087192582,13.6773099899291,78.81937479023907,0,10,October,0.8949827048719651,7,3
2018-10-21 07:50:00,569.07568359375,6.02996110916137,634.143321181899,16.2132091522216,65.06763758814895,0,10,October,0.8973928520340202,7,3
2018-10-21 08:00:00,601.855712890625,6.24303483963012,709.092906984361,9.67297077178955,107.23719409373598,0,10,October,0.8487684857125484,8,3
2018-10-21 08:10:00,457.315704345703,5.76355695724487,548.109741452474,19.677619934082,90.79403710677104,0,10,October,0.8343506231686931,8,3
2018-10-21 08:20:00,495.919403076171,5.89516305923461,590.187968422349,18.7694091796875,94.26856534617792,0,10,October,0.8402736579022945,8,3
2018-10-21 08:30:00,403.733612060546,5.46477699279785,458.924213791268,16.8410491943359,55.190601730721994,0,10,October,0.8797391811715904,8,3
2018-10-21 08:40:00,550.543273925781,6.02971410751342,634.059253700609,14.8724498748779,83.515979774828,0,10,October,0.8682836355003145,8,3
2018-10-21 08:50:00,209.523696899414,4.57703495025634,238.485867350134,19.293550491333,28.96217045071998,0,10,October,0.8785581268503468,8,3
2018-10-21 09:00:00,592.303100585937,6.02841281890869,633.61646534022,12.7398900985717,41.31336475428293,0,10,October,0.9347975202442068,9,3
2018-10-21 09:10:00,617.38232421875,6.38155698776245,760.433984915108,21.7372093200683,143.051660696358,0,10,October,0.8118815524633243,9,3
2018-10-21 09:20:00,339.778503417968,5.3550591468811,428.255229747706,19.7364196777343,88.47672632973797,0,10,October,0.7934018777030196,9,3
2018-10-21 09:30:00,115.755302429199,3.78621697425842,90.6099136252351,25.2595195770263,-25.14538880396391,0,10,October,1.0,9,3
2018-10-21 09:40:00,349.347106933593,4.88566589355468,308.400291693497,29.1380596160888,-40.94681524009599,0,10,October,1.0,9,3
2018-10-21 09:50:00,750.393188476562,6.52821779251098,817.072891165947,44.244140625,66.67970268938495,0,10,October,0.918391977741136,9,3
2018-10-21 10:00:00,473.858612060546,5.84144401550292,572.797667545987,43.8415603637695,98.93905548544096,0,10,October,0.8272704986573681,10,3
2018-10-21 10:10:00,417.116088867187,5.63069009780883,507.392834414287,43.0631790161132,90.2767455471,0,10,October,0.8220772162631904,10,3
2018-10-21 10:20:00,421.067901611328,5.81726217269897,565.066598990964,38.7593803405761,143.99869737963604,0,10,October,0.7451650873777115,10,3
2018-10-21 10:30:00,381.893188476562,5.61072587966918,501.42339554784,39.1550407409667,119.53020707127804,0,10,October,0.7616182090173855,10,3
